airline,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Vistara,Hyderabad,Morning,one,Evening,Kolkata,Economy,499.8,30,9079
SpiceJet,Hyderabad,Evening,one,Evening,Kolkata,Economy,1504.8,30,8757
Vistara,Hyderabad,Evening,two_or_more,Morning,Kolkata,Economy,844.8,30,9433
Vistara,Hyderabad,Evening,two_or_more,Morning,Kolkata,Economy,904.8,30,9433
Vistara,Hyderabad,Afternoon,one,Night,Kolkata,Economy,589.8,30,9501
Vistara,Hyderabad,Morning,one,Evening,Kolkata,Economy,574.8,30,9711
Indigo,Hyderabad,Early_Morning,zero,Morning,Kolkata,Economy,124.8,30,9493
Vistara,Hyderabad,Afternoon,one,Night,Kolkata,Economy,589.8,30,9901
Vistara,Hyderabad,Early_Morning,two_or_more,Evening,Kolkata,Economy,715.2,30,10168
Vistara,Hyderabad,Early_Morning,two_or_more,Night,Kolkata,Economy,904.8,30,10168
Vistara,Hyderabad,Early_Morning,two_or_more,Evening,Kolkata,Economy,625.2,30,10378
Air India,Hyderabad,Morning,one,Night,Kolkata,Economy,1965.0,30,10325
Vistara,Hyderabad,Morning,two_or_more,Night,Kolkata,Economy,705.0,30,10866
Indigo,Hyderabad,Morning,one,Night,Kolkata,Economy,525.0,30,11231
Vistara,Hyderabad,Early_Morning,two_or_more,Evening,Kolkata,Economy,625.2,30,13470
Vistara,Hyderabad,Morning,two_or_more,Evening,Kolkata,Economy,514.8,30,14817
AirAsia,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,349.8,31,2056
AirAsia,Hyderabad,Early_Morning,one,Afternoon,Kolkata,Economy,360.0,31,2056
AirAsia,Hyderabad,Afternoon,one,Night,Kolkata,Economy,405.0,31,2056
AirAsia,Hyderabad,Night,two_or_more,Early_Morning,Kolkata,Economy,615.0,31,2056
AirAsia,Hyderabad,Night,one,Morning,Kolkata,Economy,649.8,31,2056
AirAsia,Hyderabad,Afternoon,one,Late_Night,Kolkata,Economy,675.0,31,2056
AirAsia,Hyderabad,Evening,one,Morning,Kolkata,Economy,795.0,31,2056
Indigo,Hyderabad,Evening,one,Night,Kolkata,Economy,334.8,31,2057
Indigo,Hyderabad,Afternoon,one,Night,Kolkata,Economy,400.2,31,2057
GO FIRST,Hyderabad,Early_Morning,zero,Early_Morning,Kolkata,Economy,109.8,31,2393
GO FIRST,Hyderabad,Morning,zero,Afternoon,Kolkata,Economy,115.2,31,2393
Air India,Hyderabad,Early_Morning,zero,Morning,Kolkata,Economy,124.8,31,2395
Indigo,Hyderabad,Late_Night,zero,Early_Morning,Kolkata,Economy,130.2,31,2815
AirAsia,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,325.2,31,2613
Indigo,Hyderabad,Early_Morning,zero,Early_Morning,Kolkata,Economy,130.2,31,2773
Indigo,Hyderabad,Evening,zero,Evening,Kolkata,Economy,120.0,31,3298
Indigo,Hyderabad,Night,zero,Night,Kolkata,Economy,124.8,31,3298
Indigo,Hyderabad,Early_Morning,one,Morning,Kolkata,Economy,319.8,31,3223
Indigo,Hyderabad,Morning,one,Evening,Kolkata,Economy,349.8,31,3223
Indigo,Hyderabad,Night,one,Early_Morning,Kolkata,Economy,379.8,31,3223
Indigo,Hyderabad,Morning,one,Evening,Kolkata,Economy,435.0,31,3223
Indigo,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,469.8,31,3223
Indigo,Hyderabad,Early_Morning,one,Afternoon,Kolkata,Economy,475.2,31,3223
Indigo,Hyderabad,Early_Morning,two_or_more,Morning,Kolkata,Economy,400.2,31,3276
Indigo,Hyderabad,Early_Morning,one,Morning,Kolkata,Economy,345.0,31,3548
Indigo,Hyderabad,Morning,zero,Afternoon,Kolkata,Economy,124.8,31,3823
AirAsia,Hyderabad,Morning,zero,Afternoon,Kolkata,Economy,124.8,31,3824
Air India,Hyderabad,Early_Morning,one,Morning,Kolkata,Economy,1624.8,31,4133
Indigo,Hyderabad,Morning,one,Afternoon,Kolkata,Economy,340.2,31,4321
Air India,Hyderabad,Night,one,Afternoon,Kolkata,Economy,940.2,31,4368
Air India,Hyderabad,Evening,one,Afternoon,Kolkata,Economy,1215.0,31,4368
Air India,Hyderabad,Night,one,Evening,Kolkata,Economy,1339.8,31,4368
Air India,Hyderabad,Night,one,Night,Kolkata,Economy,1530.0,31,4368
Air India,Hyderabad,Evening,one,Evening,Kolkata,Economy,1615.2,31,4368
Indigo,Hyderabad,Early_Morning,one,Afternoon,Kolkata,Economy,469.8,31,4383
Indigo,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,250.2,31,4390
Indigo,Hyderabad,Afternoon,one,Night,Kolkata,Economy,304.8,31,4390
Indigo,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,355.2,31,4390
Indigo,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,364.8,31,4390
Indigo,Hyderabad,Morning,one,Evening,Kolkata,Economy,375.0,31,4390
Indigo,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,375.0,31,4390
Indigo,Hyderabad,Night,one,Early_Morning,Kolkata,Economy,379.8,31,4390
Indigo,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,385.2,31,4390
Indigo,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,405.0,31,4390
Indigo,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,415.2,31,4390
Indigo,Hyderabad,Afternoon,one,Night,Kolkata,Economy,420.0,31,4390
Indigo,Hyderabad,Morning,one,Evening,Kolkata,Economy,435.0,31,4390
Indigo,Hyderabad,Night,one,Early_Morning,Kolkata,Economy,460.2,31,4390
Indigo,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,465.0,31,4390
Indigo,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,465.0,31,4390
Air India,Hyderabad,Morning,one,Afternoon,Kolkata,Economy,1510.2,31,4788
Air India,Hyderabad,Night,one,Morning,Kolkata,Economy,730.2,31,4789
Air India,Hyderabad,Evening,one,Morning,Kolkata,Economy,1005.0,31,4789
Air India,Hyderabad,Night,one,Afternoon,Kolkata,Economy,1060.2,31,4789
Air India,Hyderabad,Evening,one,Afternoon,Kolkata,Economy,1335.0,31,4789
Air India,Hyderabad,Afternoon,one,Early_Morning,Kolkata,Economy,970.2,31,5019
Air India,Hyderabad,Night,one,Early_Morning,Kolkata,Economy,510.0,31,5029
Air India,Hyderabad,Morning,one,Early_Morning,Kolkata,Economy,1095.0,31,5029
GO FIRST,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,765.0,31,5067
Indigo,Hyderabad,Early_Morning,zero,Morning,Kolkata,Economy,124.8,31,5082
Air India,Hyderabad,Morning,one,Evening,Kolkata,Economy,469.8,31,5209
Air India,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,760.2,31,5209
Air India,Hyderabad,Morning,one,Morning,Kolkata,Economy,1300.2,31,5209
Air India,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,1710.0,31,5223
Air India,Hyderabad,Night,one,Evening,Kolkata,Economy,1249.8,31,5233
Air India,Hyderabad,Morning,one,Evening,Kolkata,Economy,1834.8,31,5233
Air India,Hyderabad,Evening,one,Night,Kolkata,Economy,364.8,31,5314
Air India,Hyderabad,Morning,one,Afternoon,Kolkata,Economy,370.2,31,5503
Vistara,Hyderabad,Night,one,Morning,Kolkata,Economy,720.0,31,5960
Vistara,Hyderabad,Night,one,Evening,Kolkata,Economy,1290.0,31,5960
Vistara,Hyderabad,Night,one,Evening,Kolkata,Economy,1380.0,31,5960
Vistara,Hyderabad,Night,one,Night,Kolkata,Economy,1570.2,31,5960
GO FIRST,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,675.0,31,5651
Air India,Hyderabad,Early_Morning,one,Afternoon,Kolkata,Economy,480.0,31,5734
Air India,Hyderabad,Morning,one,Night,Kolkata,Economy,660.0,31,5734
Air India,Hyderabad,Early_Morning,one,Night,Kolkata,Economy,949.8,31,5734
GO FIRST,Hyderabad,Afternoon,one,Night,Kolkata,Economy,375.0,31,5754
GO FIRST,Hyderabad,Night,one,Early_Morning,Kolkata,Economy,580.2,31,5754
GO FIRST,Hyderabad,Early_Morning,one,Night,Kolkata,Economy,915.0,31,5754
Vistara,Hyderabad,Night,one,Morning,Kolkata,Economy,780.0,31,6170
Vistara,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,370.2,31,6275
Vistara,Hyderabad,Morning,one,Evening,Kolkata,Economy,465.0,31,6275
Vistara,Hyderabad,Morning,one,Evening,Kolkata,Economy,555.0,31,6275
Vistara,Hyderabad,Afternoon,one,Night,Kolkata,Economy,559.8,31,6275
Vistara,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,675.0,31,6275
Vistara,Hyderabad,Morning,one,Night,Kolkata,Economy,745.2,31,6275
Vistara,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,765.0,31,6275
Vistara,Hyderabad,Evening,one,Morning,Kolkata,Economy,895.2,31,6275
Vistara,Hyderabad,Early_Morning,one,Night,Kolkata,Economy,955.2,31,6275
Vistara,Hyderabad,Afternoon,one,Morning,Kolkata,Economy,1150.2,31,6275
Vistara,Hyderabad,Morning,one,Morning,Kolkata,Economy,1335.0,31,6275
Vistara,Hyderabad,Evening,one,Evening,Kolkata,Economy,1465.2,31,6275
Vistara,Hyderabad,Early_Morning,one,Morning,Kolkata,Economy,1545.0,31,6275
Vistara,Hyderabad,Evening,one,Evening,Kolkata,Economy,1555.2,31,6275
Air India,Hyderabad,Night,one,Morning,Kolkata,Economy,634.8,31,5944
Vistara,Hyderabad,Evening,one,Morning,Kolkata,Economy,955.2,31,6485
Vistara,Hyderabad,Afternoon,one,Morning,Kolkata,Economy,1210.2,31,6485
Vistara,Hyderabad,Morning,one,Morning,Kolkata,Economy,1395.0,31,6485
Vistara,Hyderabad,Early_Morning,one,Morning,Kolkata,Economy,1605.0,31,6485
Air India,Hyderabad,Afternoon,one,Afternoon,Kolkata,Economy,1230.0,31,6197
GO FIRST,Hyderabad,Morning,one,Night,Kolkata,Economy,694.8,31,6211
SpiceJet,Hyderabad,Early_Morning,one,Night,Kolkata,Economy,810.0,31,6390
SpiceJet,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,499.8,31,6595
Air India,Hyderabad,Night,one,Evening,Kolkata,Economy,1245.0,31,6627
Air India,Hyderabad,Evening,one,Evening,Kolkata,Economy,1519.8,31,6627
Indigo,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,295.2,31,6723
Indigo,Hyderabad,Morning,one,Afternoon,Kolkata,Economy,325.2,31,6723
Air India,Hyderabad,Morning,one,Evening,Kolkata,Economy,1815.0,31,7047
Air India,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,2104.8,31,7047
Vistara,Hyderabad,Night,one,Evening,Kolkata,Economy,1155.0,31,7767
Vistara,Hyderabad,Night,one,Evening,Kolkata,Economy,1339.8,31,7767
Vistara,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,1675.2,31,7767
Air India,Hyderabad,Morning,one,Night,Kolkata,Economy,559.8,31,7563
Vistara,Hyderabad,Night,one,Morning,Kolkata,Economy,724.8,31,8029
Vistara,Hyderabad,Afternoon,one,Morning,Kolkata,Economy,1245.0,31,8029
Vistara,Hyderabad,Morning,one,Morning,Kolkata,Economy,1510.2,31,8029
Air India,Hyderabad,Morning,one,Afternoon,Kolkata,Economy,1545.0,31,8258
Air India,Hyderabad,Morning,one,Evening,Kolkata,Economy,1945.2,31,8258
Air India,Hyderabad,Morning,one,Morning,Kolkata,Economy,1335.0,31,8679
Air India,Hyderabad,Morning,one,Afternoon,Kolkata,Economy,1665.0,31,8679
Vistara,Hyderabad,Morning,one,Evening,Kolkata,Economy,499.8,31,9079
SpiceJet,Hyderabad,Evening,one,Evening,Kolkata,Economy,1500.0,31,8757
Vistara,Hyderabad,Early_Morning,two_or_more,Evening,Kolkata,Economy,625.2,31,9433
Vistara,Hyderabad,Morning,one,Evening,Kolkata,Economy,574.8,31,9501
Vistara,Hyderabad,Afternoon,one,Night,Kolkata,Economy,589.8,31,9501
Vistara,Hyderabad,Morning,two_or_more,Night,Kolkata,Economy,705.0,31,9577
Indigo,Hyderabad,Afternoon,one,Night,Kolkata,Economy,370.2,31,9543
Vistara,Hyderabad,Afternoon,one,Night,Kolkata,Economy,589.8,31,9901
Vistara,Hyderabad,Morning,two_or_more,Evening,Kolkata,Economy,514.8,31,15552
Indigo,Hyderabad,Early_Morning,zero,Early_Morning,Kolkata,Economy,130.2,32,2057
AirAsia,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,325.2,32,2056
AirAsia,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,349.8,32,2056
AirAsia,Hyderabad,Afternoon,one,Night,Kolkata,Economy,405.0,32,2056
AirAsia,Hyderabad,Night,two_or_more,Early_Morning,Kolkata,Economy,615.0,32,2056
AirAsia,Hyderabad,Night,one,Morning,Kolkata,Economy,649.8,32,2056
AirAsia,Hyderabad,Afternoon,one,Late_Night,Kolkata,Economy,675.0,32,2056
AirAsia,Hyderabad,Evening,one,Morning,Kolkata,Economy,795.0,32,2056
Indigo,Hyderabad,Evening,one,Night,Kolkata,Economy,334.8,32,2057
Indigo,Hyderabad,Afternoon,one,Night,Kolkata,Economy,400.2,32,2057
Indigo,Hyderabad,Morning,one,Evening,Kolkata,Economy,435.0,32,2057
GO FIRST,Hyderabad,Early_Morning,zero,Early_Morning,Kolkata,Economy,109.8,32,2393
GO FIRST,Hyderabad,Morning,zero,Afternoon,Kolkata,Economy,115.2,32,2393
Air India,Hyderabad,Early_Morning,zero,Morning,Kolkata,Economy,124.8,32,2395
Indigo,Hyderabad,Night,zero,Night,Kolkata,Economy,124.8,32,2815
Indigo,Hyderabad,Late_Night,zero,Early_Morning,Kolkata,Economy,130.2,32,2815
Indigo,Hyderabad,Evening,zero,Evening,Kolkata,Economy,120.0,32,3298
Indigo,Hyderabad,Afternoon,one,Night,Kolkata,Economy,304.8,32,3223
Indigo,Hyderabad,Morning,one,Afternoon,Kolkata,Economy,310.2,32,3223
Indigo,Hyderabad,Evening,one,Night,Kolkata,Economy,330.0,32,3223
Indigo,Hyderabad,Evening,one,Night,Kolkata,Economy,330.0,32,3223
Indigo,Hyderabad,Evening,one,Night,Kolkata,Economy,375.0,32,3223
Indigo,Hyderabad,Evening,one,Night,Kolkata,Economy,390.0,32,3223
Indigo,Hyderabad,Morning,one,Afternoon,Kolkata,Economy,394.8,32,3223
Indigo,Hyderabad,Early_Morning,one,Afternoon,Kolkata,Economy,460.2,32,3223
Indigo,Hyderabad,Afternoon,one,Night,Kolkata,Economy,484.8,32,3223
Indigo,Hyderabad,Morning,zero,Afternoon,Kolkata,Economy,124.8,32,3298
Indigo,Hyderabad,Early_Morning,one,Morning,Kolkata,Economy,345.0,32,3863
AirAsia,Hyderabad,Morning,zero,Afternoon,Kolkata,Economy,124.8,32,4034
AirAsia,Hyderabad,Early_Morning,one,Afternoon,Kolkata,Economy,360.0,32,4234
Air India,Hyderabad,Evening,one,Night,Kolkata,Economy,364.8,32,4368
Air India,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,370.2,32,4368
Air India,Hyderabad,Morning,one,Evening,Kolkata,Economy,469.8,32,4368
Air India,Hyderabad,Afternoon,one,Night,Kolkata,Economy,559.8,32,4368
Air India,Hyderabad,Morning,one,Night,Kolkata,Economy,660.0,32,4368
Air India,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,760.2,32,4368
Air India,Hyderabad,Early_Morning,one,Night,Kolkata,Economy,949.8,32,4368
Air India,Hyderabad,Night,one,Evening,Kolkata,Economy,1339.8,32,4368
Air India,Hyderabad,Evening,one,Evening,Kolkata,Economy,1615.2,32,4368
Indigo,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,250.2,32,4390
Indigo,Hyderabad,Morning,one,Afternoon,Kolkata,Economy,325.2,32,4390
Indigo,Hyderabad,Early_Morning,one,Morning,Kolkata,Economy,334.8,32,4390
Indigo,Hyderabad,Morning,one,Evening,Kolkata,Economy,345.0,32,4390
Indigo,Hyderabad,Evening,one,Night,Kolkata,Economy,360.0,32,4390
Indigo,Hyderabad,Morning,one,Evening,Kolkata,Economy,375.0,32,4390
Indigo,Hyderabad,Afternoon,one,Night,Kolkata,Economy,420.0,32,4390
Indigo,Hyderabad,Morning,one,Afternoon,Kolkata,Economy,424.8,32,4390
Indigo,Hyderabad,Morning,one,Evening,Kolkata,Economy,435.0,32,4390
Indigo,Hyderabad,Morning,one,Evening,Kolkata,Economy,460.2,32,4390
Indigo,Hyderabad,Afternoon,one,Night,Kolkata,Economy,480.0,32,4390
Indigo,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,465.0,32,4600
GO FIRST,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,675.0,32,4613
Air India,Hyderabad,Early_Morning,one,Afternoon,Kolkata,Economy,480.0,32,4789
Air India,Hyderabad,Night,one,Morning,Kolkata,Economy,730.2,32,4789
Air India,Hyderabad,Evening,one,Morning,Kolkata,Economy,1005.0,32,4789
Air India,Hyderabad,Night,one,Afternoon,Kolkata,Economy,1060.2,32,4789
Air India,Hyderabad,Afternoon,one,Morning,Kolkata,Economy,1200.0,32,4789
Air India,Hyderabad,Morning,one,Morning,Kolkata,Economy,1300.2,32,4789
Air India,Hyderabad,Evening,one,Afternoon,Kolkata,Economy,1335.0,32,4789
Air India,Hyderabad,Afternoon,one,Afternoon,Kolkata,Economy,1530.0,32,4789
GO FIRST,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,765.0,32,5067
Air India,Hyderabad,Night,one,Afternoon,Kolkata,Economy,835.2,32,5100
Air India,Hyderabad,Morning,one,Evening,Kolkata,Economy,480.0,32,5223
Indigo,Hyderabad,Morning,one,Evening,Kolkata,Economy,420.0,32,5557
Indigo,Hyderabad,Afternoon,one,Night,Kolkata,Economy,450.0,32,5557
Vistara,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,370.2,32,5960
Vistara,Hyderabad,Morning,one,Evening,Kolkata,Economy,465.0,32,5960
Vistara,Hyderabad,Morning,one,Evening,Kolkata,Economy,555.0,32,5960
Vistara,Hyderabad,Afternoon,one,Night,Kolkata,Economy,559.8,32,5960
Vistara,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,675.0,32,5960
Vistara,Hyderabad,Night,one,Morning,Kolkata,Economy,720.0,32,5960
Vistara,Hyderabad,Morning,one,Night,Kolkata,Economy,745.2,32,5960
Vistara,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,765.0,32,5960
Vistara,Hyderabad,Night,one,Morning,Kolkata,Economy,780.0,32,5960
Vistara,Hyderabad,Evening,one,Morning,Kolkata,Economy,895.2,32,5960
Vistara,Hyderabad,Early_Morning,one,Night,Kolkata,Economy,955.2,32,5960
Vistara,Hyderabad,Evening,one,Morning,Kolkata,Economy,955.2,32,5960
Vistara,Hyderabad,Afternoon,one,Morning,Kolkata,Economy,1150.2,32,5960
Vistara,Hyderabad,Afternoon,one,Morning,Kolkata,Economy,1210.2,32,5960
Vistara,Hyderabad,Night,one,Evening,Kolkata,Economy,1290.0,32,5960
Vistara,Hyderabad,Morning,one,Morning,Kolkata,Economy,1335.0,32,5960
Vistara,Hyderabad,Night,one,Evening,Kolkata,Economy,1380.0,32,5960
Vistara,Hyderabad,Morning,one,Morning,Kolkata,Economy,1395.0,32,5960
Vistara,Hyderabad,Evening,one,Evening,Kolkata,Economy,1465.2,32,5960
Vistara,Hyderabad,Early_Morning,one,Morning,Kolkata,Economy,1545.0,32,5960
Vistara,Hyderabad,Evening,one,Evening,Kolkata,Economy,1555.2,32,5960
Vistara,Hyderabad,Night,one,Night,Kolkata,Economy,1570.2,32,5960
Vistara,Hyderabad,Early_Morning,one,Morning,Kolkata,Economy,1605.0,32,5960
Air India,Hyderabad,Night,one,Morning,Kolkata,Economy,634.8,32,5629
GO FIRST,Hyderabad,Morning,one,Night,Kolkata,Economy,694.8,32,5699
Indigo,Hyderabad,Afternoon,one,Night,Kolkata,Economy,310.2,32,5745
GO FIRST,Hyderabad,Early_Morning,one,Night,Kolkata,Economy,915.0,32,5754
GO FIRST,Hyderabad,Night,one,Early_Morning,Kolkata,Economy,580.2,32,6187
GO FIRST,Hyderabad,Afternoon,one,Night,Kolkata,Economy,375.0,32,6353
SpiceJet,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,499.8,32,6595
Air India,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,664.8,32,6627
Air India,Hyderabad,Afternoon,one,Afternoon,Kolkata,Economy,1390.2,32,6627
Air India,Hyderabad,Morning,one,Afternoon,Kolkata,Economy,1489.8,32,6627
Air India,Hyderabad,Early_Morning,one,Afternoon,Kolkata,Economy,1780.2,32,6627
Indigo,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,295.2,32,6723
Vistara,Hyderabad,Evening,two_or_more,Morning,Kolkata,Economy,910.2,32,7692
Vistara,Hyderabad,Evening,two_or_more,Evening,Kolkata,Economy,1339.8,32,7692
Vistara,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,420.0,32,7767
Vistara,Hyderabad,Morning,one,Evening,Kolkata,Economy,499.8,32,7767
Vistara,Hyderabad,Morning,one,Evening,Kolkata,Economy,685.2,32,7767
Vistara,Hyderabad,Night,one,Morning,Kolkata,Economy,724.8,32,7767
Vistara,Hyderabad,Night,one,Evening,Kolkata,Economy,1155.0,32,7767
Vistara,Hyderabad,Afternoon,one,Morning,Kolkata,Economy,1245.0,32,7767
Vistara,Hyderabad,Night,one,Evening,Kolkata,Economy,1339.8,32,7767
Vistara,Hyderabad,Morning,one,Morning,Kolkata,Economy,1510.2,32,7767
Vistara,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,1675.2,32,7767
Air India,Hyderabad,Morning,one,Night,Kolkata,Economy,559.8,32,7563
SpiceJet,Hyderabad,Evening,one,Evening,Kolkata,Economy,1504.8,32,8757
Vistara,Hyderabad,Morning,two_or_more,Night,Kolkata,Economy,705.0,32,9278
Vistara,Hyderabad,Early_Morning,two_or_more,Evening,Kolkata,Economy,625.2,32,9433
Vistara,Hyderabad,Early_Morning,two_or_more,Evening,Kolkata,Economy,715.2,32,9433
Vistara,Hyderabad,Evening,two_or_more,Morning,Kolkata,Economy,844.8,32,9433
Air India,Hyderabad,Evening,one,Night,Kolkata,Economy,1669.8,32,9135
Vistara,Hyderabad,Morning,one,Evening,Kolkata,Economy,574.8,32,9501
Vistara,Hyderabad,Afternoon,one,Night,Kolkata,Economy,589.8,32,9501
Vistara,Hyderabad,Afternoon,one,Night,Kolkata,Economy,589.8,32,9901
Indigo,Hyderabad,Afternoon,one,Night,Kolkata,Economy,370.2,32,11013
Vistara,Hyderabad,Morning,two_or_more,Evening,Kolkata,Economy,514.8,32,13032
AirAsia,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,349.8,33,2056
AirAsia,Hyderabad,Early_Morning,one,Afternoon,Kolkata,Economy,360.0,33,2056
AirAsia,Hyderabad,Afternoon,one,Night,Kolkata,Economy,405.0,33,2056
AirAsia,Hyderabad,Night,two_or_more,Early_Morning,Kolkata,Economy,615.0,33,2056
AirAsia,Hyderabad,Night,one,Morning,Kolkata,Economy,649.8,33,2056
AirAsia,Hyderabad,Afternoon,one,Late_Night,Kolkata,Economy,675.0,33,2056
AirAsia,Hyderabad,Evening,one,Morning,Kolkata,Economy,795.0,33,2056
Indigo,Hyderabad,Evening,one,Night,Kolkata,Economy,334.8,33,2057
Indigo,Hyderabad,Afternoon,one,Night,Kolkata,Economy,400.2,33,2057
Indigo,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,465.0,33,2057
Indigo,Hyderabad,Afternoon,one,Night,Kolkata,Economy,505.2,33,2057
Air India,Hyderabad,Early_Morning,zero,Morning,Kolkata,Economy,124.8,33,2080
GO FIRST,Hyderabad,Early_Morning,zero,Early_Morning,Kolkata,Economy,109.8,33,2393
GO FIRST,Hyderabad,Morning,zero,Afternoon,Kolkata,Economy,115.2,33,2393
Indigo,Hyderabad,Early_Morning,zero,Early_Morning,Kolkata,Economy,130.2,33,2395
AirAsia,Hyderabad,Morning,zero,Afternoon,Kolkata,Economy,124.8,33,2449
Indigo,Hyderabad,Night,zero,Night,Kolkata,Economy,124.8,33,2815
Indigo,Hyderabad,Late_Night,zero,Early_Morning,Kolkata,Economy,130.2,33,2815
Indigo,Hyderabad,Evening,zero,Evening,Kolkata,Economy,120.0,33,3298
Indigo,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,355.2,33,3223
Indigo,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,415.2,33,3223
Indigo,Hyderabad,Morning,one,Evening,Kolkata,Economy,435.0,33,3223
Indigo,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,469.8,33,3223
Indigo,Hyderabad,Afternoon,one,Night,Kolkata,Economy,484.8,33,3223
Indigo,Hyderabad,Morning,zero,Afternoon,Kolkata,Economy,124.8,33,3298
Indigo,Hyderabad,Early_Morning,one,Morning,Kolkata,Economy,345.0,33,3705
Indigo,Hyderabad,Morning,one,Afternoon,Kolkata,Economy,340.2,33,3901
Air India,Hyderabad,Early_Morning,one,Afternoon,Kolkata,Economy,445.2,33,4133
Indigo,Hyderabad,Night,one,Early_Morning,Kolkata,Economy,525.0,33,4210
AirAsia,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,325.2,33,4234
Air India,Hyderabad,Morning,one,Evening,Kolkata,Economy,469.8,33,4368
Air India,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,760.2,33,4368
Air India,Hyderabad,Night,one,Afternoon,Kolkata,Economy,940.2,33,4368
Air India,Hyderabad,Evening,one,Afternoon,Kolkata,Economy,1215.0,33,4368
Air India,Hyderabad,Morning,one,Afternoon,Kolkata,Economy,1510.2,33,4368
Air India,Hyderabad,Early_Morning,one,Afternoon,Kolkata,Economy,1800.0,33,4368
Indigo,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,250.2,33,4390
Indigo,Hyderabad,Afternoon,one,Night,Kolkata,Economy,304.8,33,4390
Indigo,Hyderabad,Morning,one,Afternoon,Kolkata,Economy,325.2,33,4390
Indigo,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,364.8,33,4390
Indigo,Hyderabad,Morning,one,Evening,Kolkata,Economy,375.0,33,4390
Indigo,Hyderabad,Night,one,Early_Morning,Kolkata,Economy,379.8,33,4390
